Date,Service,Admissions,Durée séjour (jours),Lits disponibles,Médecins,Infirmiers,Température (°C),Asthme (cas),Blessures (cas),Budget (euros),Stock Médicaments,Stock Consommables,Commandes Médicaments,Commandes Consommables,Capacité Max Médicaments,Capacité Max Consommables
2024-08-13,Orthopédie,24,2.84,9,15,27,28,0,31,46143,963,3807,0,0,1500,6000
2024-08-13,Pneumologie,5,3.86,55,13,27,26,0,0,36374,977,3909,0,0,1300,5000
2024-08-14,Orthopédie,29,2.53,0,14,28,25,0,23,45499,922,3636,0,1522,1500,6000
2024-08-14,Pneumologie,15,3.65,18,14,27,28,2,0,36995,930,3752,0,2027,1300,5000
2024-08-15,Orthopédie,26,2.12,19,15,25,27,0,25,45681,962,3882,0,0,1500,6000
2024-08-15,Pneumologie,11,4.95,13,11,25,24,1,0,31115,942,3830,0,0,1300,5000
2024-08-16,Orthopédie,24,2.08,25,11,27,23,0,28,48647,967,3831,0,0,1500,6000
2024-08-16,Pneumologie,13,4.75,3,15,26,26,2,0,38017,941,3753,0,1109,1300,5000
2024-08-17,Orthopédie,32,2.79,4,14,27,28,0,23,47120,873,3604,360,1264,1500,6000
2024-08-17,Pneumologie,11,3.94,24,11,25,28,1,0,36530,963,3790,0,1176,1300,5000
2024-08-18,Orthopédie,23,2.39,16,12,26,25,0,25,46000,919,3764,0,1414,1500,6000
2024-08-18,Pneumologie,13,4.66,11,15,27,27,2,0,32920,917,3799,0,1109,1300,5000
2024-08-19,Orthopédie,21,3.35,2,12,27,28,0,28,41690,941,3787,0,1680,1500,6000
2024-08-19,Pneumologie,16,3.22,17,15,24,28,2,0,31598,953,3746,0,2013,1300,5000
2024-08-20,Orthopédie,29,3.44,1,12,24,24,0,30,46952,944,3783,0,2238,1500,6000
2024-08-20,Pneumologie,10,3.84,27,14,27,25,1,0,38313,967,3827,0,0,1300,5000
2024-08-21,Orthopédie,23,2.62,18,13,26,26,0,29,43408,943,3731,0,1380,1500,6000
2024-08-21,Pneumologie,9,3.26,40,14,28,28,1,0,32080,963,3903,0,0,1300,5000
2024-08-22,Orthopédie,20,2.58,21,13,27,25,0,27,46743,964,3861,0,0,1500,6000
2024-08-22,Pneumologie,9,4.06,32,15,27,25,1,0,33663,976,3927,0,0,1300,5000
2024-08-23,Orthopédie,27,2.26,17,15,26,27,0,28,46684,915,3797,0,2131,1500,6000
2024-08-23,Pneumologie,11,4.05,25,11,24,26,2,0,32804,964,3881,0,0,1300,5000
2024-08-24,Orthopédie,26,2.23,18,13,28,23,0,20,41598,923,3749,0,1301,1500,6000
2024-08-24,Pneumologie,16,3.17,20,14,27,25,2,0,37223,945,3828,0,0,1300,5000
2024-08-25,Orthopédie,31,3.71,5,15,28,27,0,27,42981,873,3493,208,2355,1500,6000
2024-08-25,Pneumologie,10,3.85,36,14,24,28,1,0,35640,979,3882,0,0,1300,5000
2024-08-26,Orthopédie,23,3.33,2,13,25,25,0,21,46551,937,3786,0,1917,1500,6000
2024-08-26,Pneumologie,18,3.97,0,12,26,24,2,0,31669,940,3823,0,0,1300,5000
2024-08-27,Orthopédie,22,2.6,14,14,26,25,0,21,46064,967,3755,0,1553,1500,6000
2024-08-27,Pneumologie,11,4.91,10,15,26,28,1,0,33043,920,3802,0,0,1300,5000
2024-08-28,Orthopédie,22,3.57,0,14,24,25,0,19,47774,947,3635,0,1702,1500,6000
2024-08-28,Pneumologie,16,3.03,25,12,26,24,2,0,33351,974,3852,0,0,1300,5000
2024-08-29,Orthopédie,21,3.7,5,14,28,26,0,21,48527,906,3643,0,1643,1500,6000
2024-08-29,Pneumologie,18,3.14,13,14,28,27,2,0,33855,952,3770,0,1622,1300,5000
2024-08-30,Orthopédie,17,3.47,17,13,27,26,0,25,45010,949,3827,0,0,1500,6000
2024-08-30,Pneumologie,15,4.74,5,12,28,26,2,0,37711,960,3657,0,1896,1300,5000
2024-08-31,Orthopédie,25,3.02,4,12,27,23,0,18,44668,954,3734,0,1770,1500,6000
2024-08-31,Pneumologie,13,3.06,34,11,26,24,2,0,38041,958,3821,0,0,1300,5000
2024-09-01,Orthopédie,19,3.93,0,14,26,19,0,22,41789,896,3783,232,1826,1500,6000
2024-09-01,Pneumologie,13,4.1,14,12,25,19,2,0,35238,950,3807,0,0,1300,5000
2024-09-02,Orthopédie,22,3.39,0,13,28,23,0,22,41596,926,3664,0,1626,1500,6000
2024-09-02,Pneumologie,19,4.25,3,12,26,21,3,0,32211,933,3643,0,1859,1300,5000
2024-09-03,Orthopédie,17,2.8,27,11,27,22,0,20,43792,942,3899,0,0,1500,6000
2024-09-03,Pneumologie,14,3.4,18,12,25,23,2,0,33724,951,3774,0,2048,1300,5000
2024-09-04,Orthopédie,21,3.77,1,14,27,21,0,16,42105,943,3727,0,2227,1500,6000
2024-09-04,Pneumologie,16,3.9,5,12,26,19,2,0,32313,943,3702,0,2262,1300,5000
2024-09-05,Orthopédie,18,3.48,13,11,27,21,0,22,42543,910,3813,0,0,1500,6000
2024-09-05,Pneumologie,14,3.56,20,11,24,20,2,0,34614,929,3788,0,1235,1300,5000
2024-09-06,Orthopédie,27,2.86,0,13,25,22,0,22,43311,899,3845,349,0,1500,6000
2024-09-06,Pneumologie,22,4.94,1,14,25,23,4,0,31169,919,3731,0,1028,1300,5000
2024-09-07,Orthopédie,26,3.39,0,14,27,22,0,20,41926,951,3763,0,2358,1500,6000
2024-09-07,Pneumologie,19,3.8,0,15,25,24,3,0,38553,904,3699,0,1906,1300,5000
2024-09-08,Orthopédie,24,3.4,0,13,28,20,0,23,43656,904,3659,0,1471,1500,6000
2024-09-08,Pneumologie,18,3.33,5,12,25,19,2,0,36421,945,3714,0,2265,1300,5000
2024-09-09,Orthopédie,28,2.33,14,12,24,19,0,17,44737,945,3738,0,2134,1500,6000
2024-09-09,Pneumologie,20,3.68,0,15,24,24,3,0,36552,956,3650,0,1376,1300,5000
2024-09-10,Orthopédie,22,3.8,5,14,24,20,0,21,43940,896,3753,486,2350,1500,6000
2024-09-10,Pneumologie,21,3.18,8,12,24,23,3,0,35536,955,3691,0,2043,1300,5000
2024-09-11,Orthopédie,18,3.69,13,14,25,19,0,20,42915,944,3711,0,1941,1500,6000
2024-09-11,Pneumologie,15,3.91,12,13,24,23,2,0,36074,963,3835,0,0,1300,5000
2024-09-12,Orthopédie,21,3.43,0,12,25,23,0,19,44928,924,3663,0,1070,1500,6000
2024-09-12,Pneumologie,26,3.58,3,13,24,19,4,0,37073,948,3540,0,2340,1300,5000
2024-09-13,Orthopédie,15,2.95,34,13,25,21,0,16,41853,962,3799,0,1505,1500,6000
2024-09-13,Pneumologie,25,4.95,0,14,24,20,4,0,34005,833,3611,301,1937,1300,5000
2024-09-14,Orthopédie,18,3.09,16,15,26,23,0,15,44559,940,3737,0,2128,1500,6000
2024-09-14,Pneumologie,17,3.24,16,13,26,24,2,0,35510,933,3769,0,2444,1300,5000
2024-09-15,Orthopédie,14,3.1,35,12,26,24,0,18,46149,975,3810,0,0,1500,6000
2024-09-15,Pneumologie,19,3.18,4,11,26,19,3,0,33553,914,3820,0,0,1300,5000
2024-09-16,Orthopédie,26,3.89,4,15,24,21,0,14,44210,872,3794,227,1835,1500,6000
2024-09-16,Pneumologie,18,3.4,4,15,24,23,3,0,36736,933,3724,0,1038,1300,5000
2024-09-17,Orthopédie,16,2.32,42,14,27,21,0,12,45920,976,3921,0,0,1500,6000
2024-09-17,Pneumologie,25,4.51,3,12,26,20,3,0,37414,895,3473,458,2266,1300,5000
2024-09-18,Orthopédie,22,2.69,14,13,25,23,0,16,46990,941,3835,0,0,1500,6000
2024-09-18,Pneumologie,25,3.29,0,15,28,22,4,0,37936,912,3800,0,0,1300,5000
2024-09-19,Orthopédie,16,2.16,39,11,26,23,0,12,44163,952,3829,0,0,1500,6000
2024-09-19,Pneumologie,22,4.1,0,13,27,24,4,0,37704,948,3713,0,1278,1300,5000
2024-09-20,Orthopédie,17,2.87,29,14,28,22,0,19,43751,966,3800,0,0,1500,6000
2024-09-20,Pneumologie,23,4.58,0,12,26,21,4,0,36143,941,3630,0,1819,1300,5000
2024-09-21,Orthopédie,15,2.53,36,13,26,20,0,14,47793,953,3817,0,0,1500,6000
2024-09-21,Pneumologie,21,4.77,0,12,27,21,4,0,34768,884,3590,369,2133,1300,5000
2024-09-22,Orthopédie,19,2.41,28,11,27,23,0,18,41233,960,3901,0,0,1500,6000
2024-09-22,Pneumologie,15,4.83,0,15,28,24,2,0,36669,907,3822,0,0,1300,5000
2024-09-23,Orthopédie,15,3.45,25,12,26,19,0,16,45361,965,3772,0,1130,1500,6000
2024-09-23,Pneumologie,24,3.1,4,12,27,20,4,0,38190,949,3717,0,1936,1300,5000
2024-09-24,Orthopédie,24,2.7,12,13,28,20,0,15,48486,924,3794,0,1680,1500,6000
2024-09-24,Pneumologie,22,4.13,0,15,26,23,3,0,31777,866,3701,391,1708,1300,5000
2024-09-25,Orthopédie,14,2.79,30,12,26,24,0,19,42061,950,3852,0,0,1500,6000
2024-09-25,Pneumologie,28,3.87,5,11,26,19,4,0,34113,907,3739,0,1485,1300,5000
2024-09-26,Orthopédie,16,2.66,37,15,26,19,0,12,43109,970,3849,0,0,1500,6000
2024-09-26,Pneumologie,24,4.99,4,11,26,23,4,0,35189,914,3552,0,1465,1300,5000
2024-09-27,Orthopédie,11,2.07,50,13,24,21,0,12,42720,968,3945,0,0,1500,6000
2024-09-27,Pneumologie,23,4.68,0,13,28,23,4,0,33991,885,3592,426,2303,1300,5000
2024-09-28,Orthopédie,24,3.33,3,12,27,20,0,18,45843,928,3835,0,0,1500,6000
2024-09-28,Pneumologie,22,3.1,6,15,26,23,3,0,34601,926,3703,0,1265,1300,5000
2024-09-29,Orthopédie,25,3.46,5,13,28,20,0,17,43853,951,3723,0,1237,1500,6000
2024-09-29,Pneumologie,25,4.05,4,14,28,23,4,0,34173,878,3793,433,1843,1300,5000
2024-09-30,Orthopédie,12,3.91,32,11,26,21,0,9,43995,958,3833,0,0,1500,6000
2024-09-30,Pneumologie,30,3.57,2,13,27,20,5,0,34124,891,3588,443,1400,1300,5000
2024-10-01,Orthopédie,21,3.41,0,12,27,18,0,9,43805,919,3847,0,0,1500,6000
2024-10-01,Pneumologie,28,3.51,0,14,28,14,4,0,33613,875,3608,470,1532,1300,5000
2024-10-02,Orthopédie,12,2.31,46,11,25,18,0,8,48900,960,3927,0,0,1500,6000
2024-10-02,Pneumologie,22,4.99,1,11,24,15,3,0,37590,849,3564,364,1784,1300,5000
2024-10-03,Orthopédie,15,3.67,17,12,28,18,0,18,41231,953,3862,0,0,1500,6000
2024-10-03,Pneumologie,29,4.25,0,11,27,13,4,0,37304,919,3619,0,2451,1300,5000
2024-10-04,Orthopédie,16,2.24,42,14,24,17,0,17,48161,979,3845,0,0,1500,6000
2024-10-04,Pneumologie,22,4.13,4,14,28,15,3,0,35374,925,3550,0,1390,1300,5000
2024-10-05,Orthopédie,13,2.19,48,14,26,16,0,7,42164,960,3921,0,0,1500,6000
2024-10-05,Pneumologie,32,3.15,0,11,25,16,5,0,32028,907,3766,0,1500,1300,5000
2024-10-06,Orthopédie,15,3.68,17,12,24,13,0,8,44976,919,3836,0,0,1500,6000
2024-10-06,Pneumologie,31,4.34,0,11,28,18,5,0,36003,799,3500,269,1411,1300,5000
2024-10-07,Orthopédie,15,2.0,45,15,26,15,0,17,46088,979,3884,0,0,1500,6000
2024-10-07,Pneumologie,22,3.5,4,14,26,13,3,0,33281,935,3746,0,2198,1300,5000
2024-10-08,Orthopédie,19,3.0,18,13,26,14,0,14,48265,916,3781,0,1106,1500,6000
2024-10-08,Pneumologie,26,3.31,0,13,25,14,4,0,33511,939,3759,0,1040,1300,5000
2024-10-09,Orthopédie,22,2.12,27,11,28,15,0,13,42111,957,3829,0,0,1500,6000
2024-10-09,Pneumologie,31,4.59,0,11,24,17,5,0,34361,818,3558,373,1745,1300,5000
2024-10-10,Orthopédie,19,2.71,26,11,28,15,0,14,42655,928,3750,0,1201,1500,6000
2024-10-10,Pneumologie,27,3.5,0,12,25,17,5,0,36848,895,3755,287,1272,1300,5000
2024-10-11,Orthopédie,19,2.21,38,13,26,18,0,7,41012,942,3806,0,0,1500,6000
2024-10-11,Pneumologie,27,3.85,0,12,24,17,5,0,31209,895,3596,304,2035,1300,5000
2024-10-12,Orthopédie,12,3.4,29,13,24,16,0,16,46075,976,3810,0,0,1500,6000
2024-10-12,Pneumologie,33,4.53,0,15,25,18,5,0,35963,834,3439,485,1175,1300,5000
2024-10-13,Orthopédie,14,3.05,32,15,26,13,0,7,48012,957,3901,0,0,1500,6000
2024-10-13,Pneumologie,25,3.69,5,14,28,18,4,0,37060,925,3700,0,1853,1300,5000
2024-10-14,Orthopédie,20,2.97,10,11,25,14,0,9,45937,939,3781,0,2000,1500,6000
2024-10-14,Pneumologie,35,4.06,5,14,24,16,6,0,32045,875,3704,384,1995,1300,5000
2024-10-15,Orthopédie,20,2.17,32,14,24,14,0,11,48957,944,3874,0,0,1500,6000
2024-10-15,Pneumologie,35,4.4,0,14,26,14,6,0,32213,902,3259,0,1789,1300,5000
2024-10-16,Orthopédie,16,2.57,34,14,26,13,0,14,41145,947,3891,0,0,1500,6000
2024-10-16,Pneumologie,33,4.49,0,11,26,17,5,0,35308,883,3685,496,2164,1300,5000
2024-10-17,Orthopédie,14,2.71,34,11,27,14,0,12,47347,958,3895,0,0,1500,6000
2024-10-17,Pneumologie,27,3.17,0,13,25,18,4,0,31445,900,3577,0,1811,1300,5000
2024-10-18,Orthopédie,20,3.43,1,13,27,18,0,6,46810,930,3773,0,1103,1500,6000
2024-10-18,Pneumologie,26,4.06,0,14,26,13,4,0,35787,911,3778,0,1224,1300,5000
2024-10-19,Orthopédie,19,2.78,23,15,26,18,0,8,47112,974,3811,0,0,1500,6000
2024-10-19,Pneumologie,27,3.52,2,11,24,16,4,0,33030,924,3635,0,2393,1300,5000
2024-10-20,Orthopédie,18,2.89,22,12,25,15,0,12,46912,937,3777,0,1587,1500,6000
2024-10-20,Pneumologie,38,4.26,0,13,24,18,7,0,35918,853,3583,228,1260,1300,5000
2024-10-21,Orthopédie,17,2.14,34,15,24,18,0,7,41330,982,3903,0,0,1500,6000
2024-10-21,Pneumologie,34,3.25,0,12,26,18,6,0,32038,875,3774,415,1480,1300,5000
2024-10-22,Orthopédie,18,2.78,28,12,28,18,0,12,44135,935,3759,0,1056,1500,6000
2024-10-22,Pneumologie,26,3.29,0,12,25,17,4,0,31262,880,3807,228,0,1300,5000
2024-10-23,Orthopédie,25,2.44,15,11,25,15,0,12,43481,942,3859,0,0,1500,6000
2024-10-23,Pneumologie,27,4.17,3,12,24,18,4,0,38459,931,3682,0,2023,1300,5000
2024-10-24,Orthopédie,19,2.18,35,11,27,13,0,11,41506,945,3894,0,0,1500,6000
2024-10-24,Pneumologie,35,4.51,5,15,25,13,5,0,38212,856,3437,250,1763,1300,5000
2024-10-25,Orthopédie,18,2.1,42,15,26,14,0,11,44621,980,3834,0,0,1500,6000
2024-10-25,Pneumologie,32,3.74,2,12,25,18,5,0,32574,874,3472,314,1277,1300,5000
2024-10-26,Orthopédie,25,3.67,3,11,25,14,0,13,45776,907,3543,0,1832,1500,6000
2024-10-26,Pneumologie,27,3.29,0,14,25,18,5,0,36070,929,3673,0,1697,1300,5000
2024-10-27,Orthopédie,22,3.49,2,12,25,14,0,10,41160,908,3628,0,1416,1500,6000
2024-10-27,Pneumologie,31,3.18,1,14,24,13,5,0,34510,904,3775,0,2117,1300,5000
2024-10-28,Orthopédie,24,2.56,16,15,25,17,0,9,43627,935,3789,0,1606,1500,6000
2024-10-28,Pneumologie,33,4.01,2,11,27,15,5,0,35944,932,3472,0,2164,1300,5000
2024-10-29,Orthopédie,22,3.68,5,11,27,17,0,10,46740,896,3814,406,0,1500,6000
2024-10-29,Pneumologie,29,4.57,0,11,26,17,4,0,32071,898,3674,390,1243,1300,5000
2024-10-30,Orthopédie,16,3.79,14,13,24,15,0,5,43436,957,3830,0,0,1500,6000
2024-10-30,Pneumologie,35,4.54,0,11,27,18,5,0,31392,859,3253,357,2149,1300,5000
2024-10-31,Orthopédie,16,2.6,31,13,26,18,0,4,46896,970,3842,0,0,1500,6000
2024-10-31,Pneumologie,27,3.3,0,11,26,16,5,0,35570,916,3661,0,2454,1300,5000
2024-11-01,Orthopédie,23,3.61,1,14,26,8,0,4,45086,949,3729,0,2376,1500,6000
2024-11-01,Pneumologie,30,4.26,5,13,25,12,5,0,34623,861,3717,281,1124,1300,5000
2024-11-02,Orthopédie,24,3.17,0,14,24,13,0,9,43094,905,3737,0,1927,1500,6000
2024-11-02,Pneumologie,36,4.27,0,14,27,8,5,0,33093,774,3525,221,1134,1300,5000
2024-11-03,Orthopédie,15,3.53,17,13,26,12,0,3,43208,956,3771,0,1993,1500,6000
2024-11-03,Pneumologie,34,4.85,0,15,26,10,5,0,31236,812,3642,411,2154,1300,5000
2024-11-04,Orthopédie,27,3.17,0,11,24,10,0,4,41699,956,3801,0,0,1500,6000
2024-11-04,Pneumologie,32,3.21,0,12,27,10,5,0,37318,939,3568,0,1350,1300,5000
2024-11-05,Orthopédie,19,2.19,32,15,24,8,0,7,48720,960,3883,0,0,1500,6000
2024-11-05,Pneumologie,31,4.72,1,13,27,11,6,0,35719,835,3667,267,2400,1300,5000
2024-11-06,Orthopédie,22,2.87,8,15,24,8,0,5,42050,942,3807,0,0,1500,6000
2024-11-06,Pneumologie,33,3.11,0,11,27,12,6,0,35087,872,3591,200,1016,1300,5000
2024-11-07,Orthopédie,18,2.99,16,13,27,11,0,2,48568,960,3732,0,1622,1500,6000
2024-11-07,Pneumologie,33,4.35,1,15,25,8,6,0,34274,887,3361,364,1161,1300,5000
2024-11-08,Orthopédie,18,3.46,14,14,26,10,0,5,42607,924,3808,0,0,1500,6000
2024-11-08,Pneumologie,24,3.49,0,15,25,8,3,0,32865,914,3832,0,0,1300,5000
2024-11-09,Orthopédie,24,3.72,0,12,27,11,0,10,41363,869,3756,445,1013,1500,6000
2024-11-09,Pneumologie,29,3.58,2,14,26,13,4,0,32566,884,3637,427,1043,1300,5000
2024-11-10,Orthopédie,20,3.77,0,15,25,10,0,3,44996,943,3849,0,0,1500,6000
2024-11-10,Pneumologie,28,3.79,2,13,27,8,4,0,34096,854,3493,350,1989,1300,5000
2024-11-11,Orthopédie,15,2.79,37,12,28,11,0,12,47783,941,3874,0,0,1500,6000
2024-11-11,Pneumologie,26,4.95,0,12,26,11,5,0,31702,853,3648,334,1854,1300,5000
2024-11-12,Orthopédie,18,3.88,0,14,27,8,0,10,46686,926,3693,0,1589,1500,6000
2024-11-12,Pneumologie,22,4.73,0,11,28,8,3,0,36642,937,3691,0,2211,1300,5000
2024-11-13,Orthopédie,25,2.5,17,12,25,12,0,9,41428,961,3793,0,2479,1500,6000
2024-11-13,Pneumologie,25,3.49,5,14,26,13,4,0,38394,883,3635,389,1413,1300,5000
2024-11-14,Orthopédie,17,2.49,29,11,26,11,0,11,47173,962,3813,0,0,1500,6000
2024-11-14,Pneumologie,31,3.62,4,12,27,9,5,0,32700,939,3622,0,1189,1300,5000
2024-11-15,Orthopédie,20,2.73,15,13,28,9,0,5,45028,967,3860,0,0,1500,6000
2024-11-15,Pneumologie,26,3.6,0,15,27,11,4,0,36632,889,3649,239,1753,1300,5000
2024-11-16,Orthopédie,19,2.35,29,15,25,11,0,1,46320,952,3904,0,0,1500,6000
2024-11-16,Pneumologie,25,4.49,4,12,25,12,4,0,32454,895,3690,314,1043,1300,5000
2024-11-17,Orthopédie,20,2.62,17,14,28,12,0,2,46778,951,3829,0,0,1500,6000
2024-11-17,Pneumologie,30,3.64,0,12,28,9,5,0,33728,884,3611,465,2147,1300,5000
2024-11-18,Orthopédie,23,3.18,0,15,28,11,0,8,47676,929,3708,0,1607,1500,6000
2024-11-18,Pneumologie,28,4.4,1,11,26,11,4,0,35952,881,3695,328,1101,1300,5000
2024-11-19,Orthopédie,28,3.85,0,12,27,10,0,7,47203,928,3626,0,1111,1500,6000
2024-11-19,Pneumologie,24,3.63,0,13,24,11,4,0,31644,917,3814,0,0,1300,5000
2024-11-20,Orthopédie,29,2.9,0,12,26,9,0,7,46029,880,3666,216,1039,1500,6000
2024-11-20,Pneumologie,25,4.69,1,13,27,10,3,0,33532,926,3421,0,1193,1300,5000
2024-11-21,Orthopédie,25,2.06,24,11,27,12,0,2,42204,933,3785,0,1231,1500,6000
2024-11-21,Pneumologie,24,4.77,0,12,28,9,3,0,33801,891,3764,493,1184,1300,5000
2024-11-22,Orthopédie,29,3.38,0,15,26,9,0,8,41894,867,3625,456,2207,1500,6000
2024-11-22,Pneumologie,21,4.28,0,15,24,9,3,0,33467,884,3622,465,1272,1300,5000
2024-11-23,Orthopédie,22,2.62,16,11,26,12,0,10,41320,922,3724,0,2221,1500,6000
2024-11-23,Pneumologie,20,4.1,2,15,27,13,3,0,31477,887,3720,426,1912,1300,5000
2024-11-24,Orthopédie,21,2.81,15,11,24,8,0,9,41516,957,3821,0,0,1500,6000
2024-11-24,Pneumologie,25,3.99,0,11,28,10,4,0,34879,950,3785,0,2135,1300,5000
2024-11-25,Orthopédie,27,3.59,4,11,24,12,0,11,42522,917,3681,0,2353,1500,6000
2024-11-25,Pneumologie,30,3.17,0,14,26,13,4,0,35060,912,3796,0,2210,1300,5000
2024-11-26,Orthopédie,23,2.38,24,14,24,13,0,3,45183,932,3770,0,1605,1500,6000
2024-11-26,Pneumologie,17,4.29,0,13,25,10,2,0,36733,915,3682,0,1185,1300,5000
2024-11-27,Orthopédie,26,3.6,0,14,25,8,0,7,45227,915,3714,0,1103,1500,6000
2024-11-27,Pneumologie,25,4.06,0,13,27,8,4,0,36382,950,3686,0,1983,1300,5000
2024-11-28,Orthopédie,30,2.96,0,13,28,11,0,6,46588,891,3714,442,1975,1500,6000
2024-11-28,Pneumologie,21,4.6,5,15,26,13,3,0,36735,946,3533,0,1284,1300,5000
2024-11-29,Orthopédie,32,3.09,5,11,25,11,0,9,48315,870,3588,323,1362,1500,6000
2024-11-29,Pneumologie,25,4.75,0,12,28,11,4,0,37682,852,3523,449,1631,1300,5000
2024-11-30,Orthopédie,30,2.66,0,10,27,13,0,2,46452,936,3766,0,1506,1500,6000
2024-11-30,Pneumologie,22,3.64,0,13,26,11,3,0,38755,891,3685,359,1067,1300,5000
2024-12-01,Orthopédie,21,2.28,31,13,24,7,0,6,42699,939,3803,0,0,1500,6000
2024-12-01,Pneumologie,17,3.42,13,12,27,4,2,0,38889,964,3883,0,0,1300,5000
2024-12-02,Orthopédie,21,3.82,0,10,26,3,0,10,48303,951,3662,0,2308,1500,6000
2024-12-02,Pneumologie,16,3.39,12,14,24,6,2,0,35430,935,3798,0,1857,1300,5000
2024-12-03,Orthopédie,25,3.72,5,10,27,6,0,9,46778,866,3639,234,2263,1500,6000
2024-12-03,Pneumologie,15,3.53,19,13,23,5,2,0,37405,956,3839,0,0,1300,5000
2024-12-04,Orthopédie,24,2.49,17,12,26,6,0,8,42131,955,3789,0,2017,1500,6000
2024-12-04,Pneumologie,23,3.14,5,13,25,6,3,0,31156,907,3733,0,1987,1300,5000
2024-12-05,Orthopédie,27,3.75,0,13,23,4,0,0,47225,891,3780,497,1304,1500,6000
2024-12-05,Pneumologie,18,3.18,17,13,25,6,3,0,32910,945,3755,0,1850,1300,5000
2024-12-06,Orthopédie,24,3.47,0,14,27,3,0,5,42516,882,3815,442,0,1500,6000
2024-12-06,Pneumologie,17,4.8,0,14,26,8,3,0,35068,911,3637,0,1538,1300,5000
2024-12-07,Orthopédie,32,3.34,0,10,24,4,0,7,42431,933,3542,0,1253,1500,6000
2024-12-07,Pneumologie,20,3.26,7,11,23,4,3,0,34109,927,3706,0,1814,1300,5000
2024-12-08,Orthopédie,28,3.67,0,13,25,3,0,8,41315,891,3518,325,1150,1500,6000
2024-12-08,Pneumologie,13,4.58,14,14,25,3,2,0,33146,934,3709,0,1485,1300,5000
2024-12-09,Orthopédie,22,3.12,5,13,25,8,0,9,41217,937,3788,0,2455,1500,6000
2024-12-09,Pneumologie,24,3.68,0,14,23,7,4,0,36306,918,3642,0,1187,1300,5000
2024-12-10,Orthopédie,25,3.9,2,14,25,7,0,9,44726,950,3678,0,2134,1500,6000
2024-12-10,Pneumologie,24,3.58,0,12,24,4,3,0,35179,885,3769,343,2042,1300,5000
2024-12-11,Orthopédie,26,3.5,0,11,25,6,0,2,45375,938,3735,0,1262,1500,6000
2024-12-11,Pneumologie,17,4.07,0,14,24,3,2,0,32939,962,3766,0,2110,1300,5000
2024-12-12,Orthopédie,33,2.5,0,13,26,3,0,6,42006,923,3644,0,2038,1500,6000
2024-12-12,Pneumologie,12,3.84,20,10,24,6,2,0,34406,938,3802,0,0,1300,5000
2024-12-13,Orthopédie,26,2.68,6,12,27,8,0,6,44544,950,3846,0,0,1500,6000
2024-12-13,Pneumologie,20,3.36,0,13,25,6,3,0,32150,944,3827,0,0,1300,5000
2024-12-14,Orthopédie,24,3.11,0,13,27,3,0,10,41344,960,3772,0,2396,1500,6000
2024-12-14,Pneumologie,21,3.37,4,11,27,4,3,0,35635,921,3848,0,0,1300,5000
2024-12-15,Orthopédie,24,2.99,3,11,24,4,0,10,41986,933,3782,0,2121,1500,6000
2024-12-15,Pneumologie,15,4.67,3,11,26,8,2,0,37193,948,3778,0,2128,1300,5000
2024-12-16,Orthopédie,35,3.76,2,12,26,4,0,6,41636,881,3651,414,2237,1500,6000
2024-12-16,Pneumologie,18,3.96,0,10,23,5,2,0,33456,940,3646,0,2384,1300,5000
2024-12-17,Orthopédie,29,2.18,11,10,26,5,0,7,41537,938,3750,0,1313,1500,6000
2024-12-17,Pneumologie,23,4.58,0,13,23,3,3,0,37109,865,3687,410,2257,1300,5000
2024-12-18,Orthopédie,29,3.64,5,10,25,8,0,4,48258,846,3606,365,1113,1500,6000
2024-12-18,Pneumologie,18,3.06,12,10,24,5,2,0,36683,972,3848,0,0,1300,5000
2024-12-19,Orthopédie,24,2.97,0,10,24,6,0,7,46731,918,3749,0,1443,1500,6000
2024-12-19,Pneumologie,16,3.95,1,13,24,4,3,0,38187,922,3836,0,0,1300,5000
2024-12-20,Orthopédie,23,3.27,0,11,25,6,0,1,47162,904,3784,0,2425,1500,6000
2024-12-20,Pneumologie,15,4.71,5,12,27,8,2,0,33149,906,3727,0,1968,1300,5000
2024-12-21,Orthopédie,29,3.61,3,11,24,8,0,1,42313,881,3523,414,2029,1500,6000
2024-12-21,Pneumologie,15,4.84,3,12,27,5,2,0,33650,917,3849,0,0,1300,5000
2024-12-22,Orthopédie,27,2.95,0,13,27,6,0,7,45943,914,3642,0,2141,1500,6000
2024-12-22,Pneumologie,11,3.59,33,13,26,3,2,0,32513,977,3810,0,0,1300,5000
2024-12-23,Orthopédie,25,3.81,5,10,27,3,0,4,43911,902,3642,0,1526,1500,6000
2024-12-23,Pneumologie,18,4.53,0,10,26,6,2,0,32454,916,3663,0,1468,1300,5000
2024-12-24,Orthopédie,24,3.74,0,13,24,7,0,10,41904,907,3648,0,1809,1500,6000
2024-12-24,Pneumologie,16,4.91,0,10,23,8,2,0,37919,961,3618,0,2330,1300,5000
2024-12-25,Orthopédie,26,3.39,4,10,23,4,0,8,41617,892,3599,465,2145,1500,6000
2024-12-25,Pneumologie,12,4.12,18,10,27,3,2,0,35478,940,3809,0,0,1300,5000
2024-12-26,Orthopédie,25,2.28,23,10,25,4,0,5,47261,970,3821,0,0,1500,6000
2024-12-26,Pneumologie,16,4.37,0,14,27,3,2,0,36365,917,3658,0,1809,1300,5000
2024-12-27,Orthopédie,27,2.24,10,10,24,3,0,8,48610,960,3724,0,1615,1500,6000
